10.00000000000001,1.313000593293757
10.47128548050901,1.336809268039447
10.96478196143186,1.431122652170018
11.48153621496884,1.505457032954774
12.02264434617413,1.506502681004001
12.58925411794169,1.499411707765734
13.18256738556409,1.408194233857824
13.80384264602885,1.246830515762974
14.45439770745929,1.022742020892998
15.1356124843621,0.7534612726388672
15.84893192461114,0.4528220269377961
16.59586907437563,0.1334484602330253
17.37800828749376,-0.1958444540097601
18.19700858609984,-0.5306226598731333
19.0546071796325,-0.8635171832306812
19.95262314968881,-1.198430808052076
20.89296130854041,-1.538387999413391
21.87761623949554,-1.890385182168793
22.90867652767774,-2.254042016224814
23.98832919019492,-2.619497297083269
25.11886431509582,-2.97281048238811
26.30267991895384,-3.308724478416994
27.54228703338169,-3.628877865649345
28.84031503126609,-3.94008640640006
30.19951720402019,-4.252462060315708
31.62277660168382,-4.579021935876989
33.11311214825914,-4.94452011594591
34.67368504525317,-5.375924049894164
36.30780547701018,-5.840420338834297
38.01893963205617,-6.286781832519419
39.81071705534973,-6.69621974180512
41.6869383470336,-7.0714820691886
43.65158322401665,-7.424657482417086
45.70881896148752,-7.770419671871633
47.8630092322639,-8.125269358610964
50.1187233627273,-8.517612258688041
52.48074602497728,-8.997132552489438
54.95408738576254,-9.689227591515039
57.54399373371578,-15.05690030336474
60.25595860743581,-17.57601866356862
63.09573444801936,-19.24854860669886
66.06934480075964,-20.93380483703615
69.1830970918937,-22.04611283469664
72.44359600749907,-23.09248971984627
75.85775750291843,-24.07143594383949
79.43282347242821,-25.00894894591534
83.17637711026718,-25.90465064525088
87.09635899560816,-26.78249042568487
91.20108393559106,-27.64194871097954
95.4992586021437,-28.48054978642346
100,-29.34704812020373
104.7128548050901,-30.19185867762994
109.6478196143186,-31.11523491417503
114.8153621496883,-32.03316449405045
120.2264434617414,-32.98335299354719
125.8925411794168,-34.00638555400776
131.8256738556408,-35.10533052270078
138.0384264602886,-36.1707721112839
144.5439770745929,-37.25947279143205
151.3561248436209,-38.22284829322304
158.4893192461115,-39.25294281983107
165.9586907437562,-40.37466123265553
173.7800828749376,-41.42040884008522
181.9700858609984,-42.51748452238928
190.546071796325,-43.7767783278434
199.5262314968881,-44.99494355104653
208.929613085404,-46.26198169035931
218.7761623949554,-47.29661287368789
229.0867652767775,-48.41481868322826
239.8832919019491,-49.50903942230564
251.1886431509582,-50.40364921891666
263.0267991895385,-51.50692447545009
275.4228703338167,-52.67223709866869
288.4031503126608,-53.75986529514934
301.9951720402019,-54.7204879750747
316.2277660168381,-56.05031777059509
331.1311214825913,-57.20004003848192
346.7368504525317,-58.21850583006472
363.0780547701016,-59.43916374644397
380.1893963205612,-60.76548156015755
398.1071705534973,-61.85552503798108
416.8693834703357,-62.75175072417841
436.5158322401661,-63.85485021090218
457.0881896148752,-64.44435208347106
478.6300923226388,-65.66545263223108
501.1872336272725,-66.55566163535349
524.8074602497728,-66.9340352029978
549.5408738576245,-68.06136585211858
575.4399373371572,-69.22177485942429
602.5595860743581,-69.65849218532125
630.9573444801933,-71.6877030936981
660.6934480075964,-72.1623875746114
691.8309709189366,-72.46640538783285
724.4359600749902,-74.03851755827237
758.5775750291845,-73.72345084866281
794.3282347242817,-74.33838719809675
831.7637711026713,-75.38583731456589
870.9635899560806,-75.66290363862468
912.0108393559101,-74.87930472859114
954.9925860214364,-77.05296503752979
1000,-76.88541239278257
1047.1285480509,-78.3281644743453
1096.478196143186,-75.5370262573152
1148.153621496883,-74.6492547167999
1202.264434617413,-76.55111005574703
1258.925411794167,-76.68224791956575
1318.256738556407,-76.72067598382418
1380.384264602885,-76.10379499152313
1445.439770745928,-75.56012426843023
1513.561248436209,-74.4069131921282
1584.893192461113,-75.91312947741319
1659.586907437561,-73.69901226930719
1737.800828749376,-73.37071098813813
1819.700858609984,-74.42710914377332
1905.460717963248,-73.29042919029217
1995.262314968881,-72.45590125776395
2089.29613085404,-71.90730771645134
2187.761623949553,-71.50092930609812
2290.867652767773,-71.16604359303614
2398.832919019491,-70.13916829594203
2511.886431509582,-69.79103126751427
2630.267991895382,-71.28359889454936
2754.228703338167,-69.99670557556614
2884.031503126605,-69.70809749394193
3019.951720402017,-70.00508892378568
3162.27766016838,-70.2080572921698
3311.311214825911,-70.36797935305476
3467.368504525317,-70.42054385429263
3630.780547701015,-69.87995325137085
3801.893963205612,-70.40224440668554
3981.071705534974,-70.36765068584414
4168.693834703354,-70.46694081764768
4365.15832240166,-69.80784831429749
4570.881896148752,-70.95954957590982
4786.300923226383,-72.45439392846295
5011.872336272725,-71.68943793037904
5248.074602497725,-71.08840888415033
5495.408738576246,-72.12349902066468
5754.399373371572,-71.61840948452065
6025.595860743577,-72.97406878231216
6309.573444801934,-73.00408510743873
6606.934480075958,-73.8163153043697
6918.309709189365,-73.776147892278
7244.359600749903,-72.91979471767557
7585.775750291837,-73.98012198706139
7943.282347242816,-74.80611754496954
8317.637711026713,-75.05742005197911
8709.635899560806,-74.03973060004961
9120.1083935591,-74.65082036175644
9549.925860214356,-74.36991033802468
10000,-79.10916022512404
